id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries,filename
d57f790bc353436b817b73241a3f573d,HostedbyHIFLD2,"Fri, 12 Apr 2019 15:03:42 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Terminal Points (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA. IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","A number of berths grouped together, providing facilities for handling a particular form of cargo, e.g. oil terminal, container terminal. (IHO Dictionary, S-32, 5th Edition, 5343)",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),en-us,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/TERMINAL_POINT/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-170.27099418999066,14.08504100836646,-35.58949419000395,71.97531857314985",,TERMINAL_POINT.geojson
d6403a49d5cd428ebe67a1fa7fd69a40,HostedbyHIFLD2,"Tue, 19 Sep 2017 14:40:47 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Oil and Natural Gas Platforms,Feature Service,This feature class represents Offshore Oil and Gas Platforms in the Gulf of Mexico federal waters and off the US Pacific coast. An Offshore Platform is a facility constructed to extract and process oil and natural gas from wells drilled on the sea floor. It may also have drilling rigs and quarters for workers.,"emergency response,Pacific,Mississippi,Continental United States,type,California,facility characteristics,status,crude oil,federal waters,Texas,gas platform,platform complex,Louisiana,oil platform,structure,name,natural gas,homeland defense,Outer Continental Shelf,homeland security,economy,Alabama,USA,Florida,Gulf of Mexico,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","This feature class/shapefile contains Offshore Oil and Gas Platforms for the Homeland Infrastructure Foundation-Level (HIFLD) Database (https://hifld-dhs-gii.gov/HIFLD) as well as the Energy modeling and simulation community.Data source:Oak Ridge National Laboratory (ORNL)
Data and details are hosted by HIFLD as received from the data provider. For questions /feedback, please email hifld@hq.dhs.gov  
","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD","Oak Ridge National Laboratory (ORNL) Geographic Information Science and Technology (GIST) Group, National Geospatial-Intelligence Agency (NGA) Homeland Infrastructure Program (HSIP) Team",None (Public Use). Users are advised to read the data set's metadata thoroughly to understand appropriate uses and data limitations. This data set is NOT to be used for any Mass Flow (MAS) products. The data were developed within the U.S. Government; no proprietary rights may be attached to them nor may they be sold to the U.S. Government as part of any procurement of ADP products or services. The Bureau of Safety and Environmental Enforcement shall not be held liable for improper or incorrect use of the data described and/or contained herein.,en-us,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Oil_and_Natural_Gas_Platforms/FeatureServer,public,custom,Oak Ridge National Laboratory,"-169.10543922191653,13.084807163875855,-51.65576503193914,72.07890741689583",,Oil_and_Natural_Gas_Platforms.geojson
dfbff0ff802d4a64b13af1f81fac54cf,HostedbyHIFLD2,"Thu, 21 Sep 2017 14:28:06 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Natural Gas Service Territories,Feature Service,This feature class/shapefile represents Natural Gas (NG) Local Distribution Company (LDC) Service Territories. NG LDC Service Territories are areas where a company delivers natural gas to its customers. A NG LDC Service Territory may span across several counties or may be as small as a municipal or city area. Geographical area includes the United States.,"natural gas,service territory,homeland security,name,USA,Continental United States,Alaska,facility characteristics,type,emergency response,homeland defense,local distribution company,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","This feature class/shapefile represents polygons showing extents of Natural Gas (NG) Local Distribution Company (LDC) Service Territories for the Homeland Infrastructure Foundation-Level (HIFLD) Database https://hifld-dhs-gii.gov/HIFLD as well as the Energy modeling and simulation community.Data source: Federal Communications Commission 
Data and details are hosted by HIFLD as received from the data provider. For questions /feedback, please email hifld@hq.dhs.gov  
","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD,/Categories/Utilities and communication/Energy","Oak Ridge National Laboratory (ORNL), Geographic Information Science and Technology (GIST) Group, Argonne National Laboratory (ANL), Global Security Sciences Division, National Geospatial-Intelligence Agency (NGA) Homeland Security Infrastructure Program (HSIP) Team",None (Public Use). Users are advised to read the data set's metadata thoroughly to understand appropriate uses and data limitations.,en-us,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Natural_Gas_Service_Territories/FeatureServer,public,custom,Oak Ridge National Laboratory,"-178.33223693822066,18.91078693821848,-47.93044242506358,72.88663396423807",,Natural_Gas_Service_Territories.geojson
e58b19e244b4439b90cbecd3a87a30f8,HostedbyHIFLD2,"Mon, 18 Dec 2017 13:47:28 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Ferrous Metal Mines,Feature Service,"This data set includes ferrous metal mines in the United States. The data represent commodities covered by the Minerals Information Team (MIT) of the U.S. Geological Survey, and the operations are those considered active in 2003 and surveyed by the MIT. This is a replacement for the November 1998 map layer. The data is legacy and not expected to be updated. It is being provided as the best available until Mineral Resources identifies an alternative data source.","Economy,Iron,Processing Plants,Nickel,Mining Operations,Minerals Operations,Ferrous Metals,Minerals,Cobalt,Mines,Rhenium,Molybdenum,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","This data set is intended for geographic display and analysis at the national level, and for large regional areas. The data should be displayed and analyzed at scales appropriate for 1:2,000,000-scale data. No responsibility is assumed by the U.S. Geological Survey or the National Atlas of the United States in the use of these data.",,U.S. Geological Survey (USGS),Access Constraint: None (Public Domain Information) Use Constraint: None (Public Use) Acknowledgment of the National Atlas of the United States of America and (or) the U.S. Geological Survey would be appreciated in products derived from these data.,en-us,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Ferrous_Metal_Mines/FeatureServer,public,custom,"USGS, National Atlas of the United States","-173.1233119635409,6.918761079607631,-50.753254291542625,71.85740033735435",,Ferrous_Metal_Mines.geojson
e8abf1e31e2644458a9cd62145f9048c,HostedbyHIFLD2,"Wed, 21 Jun 2017 16:44:26 GMT","Tue, 08 Apr 2025 19:54:39 GMT",US Army Corps of Engineers (USACE) Owned and Operated Reservoirs,Feature Service,This dataset shows maximum conservation pool or is a reasonable representation of the boundaries for reservoirs and lakes owned and operated by USACE. Data is from USACE Districts.,"reservoir,usace,coe,hydro,geospatial,navigation,waterresources,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",Boundary data for Corps owned and operated reservoirs.,/Categories/GeoPlatform.gov/HIFLD,U.S. Army Corps of Engineers (USACE),"This data set is publicly available without any use restrictions; however, this data set was developed for use at a national scale and may not be appropriate for use in local scale mapping.",en-us,https://services7.arcgis.com/n1YM8pTrFmm7L4hs/arcgis/rest/services/usace_rez/FeatureServer/0,public,custom,GeoPlatform ArcGIS Online,"-171.86591963556725,14.971099760452919,-45.158374250799184,72.5158844045433",,usace_rez.geojson
eb03e987f5524504838f6a4501fe5453,HostedbyHIFLD2,"Wed, 10 Apr 2019 19:10:41 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Outer Continental Shelf (OCS) Drilling Platforms,Feature Service,"This data set contains point locations for oil and gas platforms (structures) located in the Gulf of Mexico federal waters. Note: Platforms are being added or modified continuously; obtaining updates of this database are required to know the true distribution of platform data. Because GIS projection and topology functions can change or generalize coordinates, these GIS files are considered to be approximate and are NOT an OFFICIAL record. An oil platform, offshore platform, or (colloquially) oil rig is a large structure with facilities to drill wells (optionally), to extract and process oil and natural gas, or to temporarily store product until it can be brought to shore for refining and marketing. In many cases, the platform contains facilities to house the workforce as well. Depending on the circumstances, the platform may be fixed to the ocean floor, may consist of an artificial island, or may float. Remote subsea wells may also be connected to a platform by flow lines and by umbilical connections. These sub-sea solutions may consist of one or more subsea wells, or of one or more manifold centers for multiple wells.","Platforms,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","The locations of structures at and beneath the water surface used for the purpose of exploration and resource extraction. Only platforms in the Gulf of Mexico, Federal Outer Continental Shelf (OCS) waters are included.",,Bureau of Safety and Environmental Enforcement (BSEE),"BSEE will not assume any responsibility or liability for damages caused by errors or omissions in the original data set. BSEE has made efforts to ensure the accuracy and reliability of the data; however, some errors may exist. Notifications of errors are appreciated and shall be reported to the BSEE Public Information Office (see contact information below). Data is not intended to be used as legal documentation and shall not be constructed as such. The data was developed within the U.S. Government; no proprietary rights may be attached to them nor may they be sold to the U.S. Government as part of any procurement of ADP products or services. Data is not to be used for navigational purposes. Gulf of Mexico OCS Region & Atlantic Activities Public Information Office 1201 Elmwood Park Blvd. New Orleans, LA 70123-2394 Phone: 1-800-200-4853 For more information please visit our webpage: https://www.bsee.gov/ Questions pertaining to geospatial information should be directed via email to the BSEE Technical Data Management Section: tdm@bsee.gov",en-us,https://services5.arcgis.com/g7OtfotLzNoMMSUp/ArcGIS/rest/services/Platforms/FeatureServer/0,public,custom,"Bureau of Safety and Environmental Enforcement, Office of Technical Data Management, Data Administration Unit","-97.21133006125184,23.822796757299255,-81.13759362840798,30.246203501284842",,Platforms.geojson
eb2a4d762b7f45fd9236ea774757a111,HostedbyHIFLD2,"Mon, 19 Jun 2017 14:44:28 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Locks (USACE IENC),Feature Service,"The Navigation Data Center (NDC) produces and stores data on lock characteristics nationwide in the Lock Performance Monitoring System (LPMS) and the Lock Characteristics database. These data sets are developed using input from surveys conducted by NDC staff. Information collected includes the physical aspects of all USACE built, maintained, owned, or operated locks. The data set captures six major characteristics including location, physical characteristics, site information, site characteristics, management information, and historical changes.","geospatial,navigation,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","The Navigation Data Center (NDC) provides information on locks through the Lock Performance Monitoring System (LPMS), which is a web-based system used to collect and report data on vessels that traverse through Corps-owned or operated locks in near real-time. The primary purpose of the LPMS is to capture data relating to operations of locks, which acts as a planning tool for vessel operators and aids them in tracking progress of goods shipped on U.S. waterways.",/Categories/GeoPlatform.gov/HIFLD,U.S. Army Corps of Engineers (USACE),"This data set is publicly available without any use restrictions; however, this data set was developed for use at a national scale and may not be appropriate for use in local scale mapping.",en-us,https://services7.arcgis.com/n1YM8pTrFmm7L4hs/ArcGIS/rest/services/Locks/FeatureServer/0,public,custom,U.S. Army Corps of Engineers,"-122.614394,26.721765,-73.685323,47.665718",,Locks.geojson
ebc905e4dee74c8d9f57e1996ad58a22,HostedbyHIFLD2,"Fri, 09 Jun 2017 19:40:06 GMT","Tue, 08 Apr 2025 19:54:39 GMT",US Army Corps of Engineers (USACE) Offices,Feature Service,"USACE District, Division and Research Lab Locations. This data set does not include field offices.","usace,coe,offices,geospatial,infrastructure,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","USACE District, Division and Research Lab Locations.",/Categories/GeoPlatform.gov/HIFLD,U.S. Army Corps of Engineers (USACE),"This data set is publicly available without any use restrictions; however, this data set was developed for use at a national scale and may not be appropriate for use in local scale mapping.",en-us,https://services7.arcgis.com/n1YM8pTrFmm7L4hs/arcgis/rest/services/usace_offices/FeatureServer/0,public,custom,GeoPlatform ArcGIS Online,"-177.01470321864318,21.339299999999632,-49.3615914169357,73.40366132165668",,usace_offices.geojson
ed086b05d8dc46eab574e0fecdcf0f1f,HostedbyHIFLD2,"Fri, 09 Jun 2017 20:08:24 GMT","Tue, 08 Apr 2025 19:54:39 GMT",US District Court Jurisdictions,Feature Service,Created based upon information located on the US Department of Justice website ( https://www.fjc.gov/history/courts/u.s.-district-courts-and-federaljudiciary) 2021.,"United States,US,law enforcement,federal district courts,jurisdictions,HIFLD,HIFLD Open,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",This data provides the jurisdiction boundaries of the United States District Courts.,"/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",U.S. Department of Justice (DOJ),Access Constraint: None (Public Domain Information) Use Constraint: None (Public Use),english (united states),https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/US_District_Court_Jurisdictions/FeatureServer,public,custom,GeoPlatform ArcGIS Online,"-169.86766541693058,13.23419599999975,-52.534062166080155,72.24324033433543",,US_District_Court_Jurisdictions.geojson
ee47fbb73fc04d609510f340e1c1952c,HostedbyHIFLD2,"Tue, 19 Sep 2017 18:05:08 GMT","Tue, 08 Apr 2025 19:54:39 GMT",NERC Reliability Coordinators,Feature Service,This feature class/shapefile represents North American Electric Reliability Corporation (NERC) Reliability Coordinators. NERC is an international regulatory authority that works to improve the reliability of the bulk power system in North America. NERC works with many different regional entities to improve the coordination and supply of electricity. This dataset is a vector layer of polygons representing the area served by Reliability Coordinators. The following updates have been made since the previous release: none.,"test,electricity,energy infrastructure,homeland security,name,NERC Reliability Coordinators,homeland defense,megawatts,emergency response,Continental United States,power,generation,USA,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",This feature class/shapefile is for the Homeland Infrastructure Foundation Level Database (HIFLD) https://gii.dhs.gov/HIFL as well as the Energy modelling and simulation community.,"/Categories/GeoPlatform.gov/Data,/Categories/SDI/SDI-Federal,/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD","Oak Ridge National Laboratory (ORNL), Los Alamos National Laboratory (LANL), Idaho National Laboratory (INL), National Geospatial-Intelligence Agency (NGA) Homeland Security Infrastructure Program (HSIP) Team",None (Public Use). Users are advised to read the data set's metadata thoroughly to understand appropriate use and data limitations.,en-us,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/NERC_Reliability_Coordinators/FeatureServer,public,custom,GeoPlatform ArcGIS Online,"-175.983884814992,22.828473528756426,-60.63832231499798,71.50721677402782",,NERC_Reliability_Coordinators.geojson
f11d7d153bfb408f85bd029b2dac9298,HostedbyHIFLD2,"Tue, 13 Jun 2017 13:44:36 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Veterans Health Administration Medical Facilities,Feature Service,"The Veterans Health Administration Medical Facilities dataset includes Veteran Affairs hospitals, Veteran Affairs Residential Rehabilitation Treatment Programs (RRTP), Veteran Affairs Nursing Home Care Units (NHCU), Veteran Affairs Outpatient Clinics (VAOC), Vet Centers, and Veteran Affairs Medical Centers (VAMC). It should not include planned and suspended (non-operational) sites and mobile clinics. These definitions were set by the Veterans Health Administration (VHA) Policy Board in December 1998 and are the basis for defining the category and the additional service types for each VHA service site. These definitions cover sites generally owned by the Department of Veterans Affairs (VA) with the exception of leased and contracted community-based outpatient clinics (CBOCs). 1. VA HOSPITAL: an institution (health care site) that is owned, staffed and operated by VA and whose primary function is to provide inpatient services. NOTE: Each geographically unique inpatient division of an integrated facility is counted as a separate hospital. 2. VA RESIDENTIAL REHABILITATION TREATMENT PROGRAM (RRTP): provides comprehensive health and social services in a VA facility for eligible veterans who are ambulatory and do not require the level of care provided in nursing homes. 3. VA NURSING HOME CARE UNITS (NHCU): provides care to individuals who are not in need of hospital care, but who require nursing care and related medical or psychosocial services in an institutional setting. VA NHCUs are facilities designed to care for patients who require a comprehensive care management system coordinated by an interdisciplinary team. Services provided include nursing, medical, rehabilitative, recreational, dietetic, psychosocial, pharmaceutical, radiological, laboratory, dental and spiritual. 4. VA OUTPATIENT CLINICS: a. Community-Based Outpatient Clinic (CBOC): a VA-operated, VA-funded, or VA-reimbursed health care facility or site geographically distinct or separate from a parent medical facility. This term encompasses all types of VA outpatient clinics, except hospital-based, independent and mobile clinics. Satellite, community-based, and outreach clinics have been redefined as CBOCs. Technically, CBOCs fall into four Categories, which are: > (i) VA-owned. A CBOC that is owned and staffed by VA. > (ii) Leased. A CBOC where the space is leased (contracted), but is staffed by VA. NOTE: This includes donated space staffed by VA. > (iii) Contracted. A CBOC where the space and the staff are not VA. This is typically a Healthcare Management Organization (HMO)-type provided where multiple sites can be associated with a single station identifier. > (iv) Not Operational. A CBOC which has been approved by Congress, but has not yet begun operating. b. Hospital-Based Outpatient Clinic: outpatient clinic functions located at a hospital. c. Independent Outpatient Clinic: a full-time, self-contained, freestanding, ambulatory care clinic that has no management, program, or fiscal relationship to a VA medical facility. Primary and specialty health care services are provided in an outpatient setting. 5. VET CENTER: Provides professional readjustment counseling, community education, outreach to special populations, brokering of services with community agencies, and access to links between the veteran and VA. 6. VA MEDICAL CENTER (VAMC): a medical center is a unique VA site of care providing two or more types of services that reside at a single physical site location. The services provided are the primary service as tracked in the VHA Site Tracking (VAST) (i.e., VA Hospital, Nursing Home, Domiciliary, independent outpatient clinic (IOC), hospital-based outpatient clinic (HBOC), and CBOC). The definition of VA medical center does not include the Vet Centers as an identifying service. This dataset is based upon GFI data received from the National Geospatial-Intelligence Agency (NGA). At the request of NGA, text fields in this dataset have been set to all upper case to facilitate consistent database engine search results. At the request of NGA, all diacritics (e.g., the German umlaut or the Spanish tilde) have been replaced with their closest equivalent English character to facilitate use with database systems that may not support diacritics. The currentness of this dataset is indicated by the [CONTDATE] attribute. Based upon this attribute, the oldest record dates from 09/21/2007 and the newest record dates from 10/15/2007.","Veterans' hospitals,Veterans' hospitals United States,Veterans Medical care,Veterans Dental care,Health,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","The Veterans Health Administration Medical Facilities dataset includes Veteran Affairs hospitals, Veteran Affairs Residential Rehabilitation Treatment Programs (RRTP), Veteran Affairs Nursing Home Care Units (NHCU), and more.","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",,Access Constraint: None (Public Domain Information) Use Constraint: None (Public Use),english (united states),https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Veterans_Health_Administration_Medical_Facilities/FeatureServer,public,custom,"TechniGraphics, Inc.","-132.6682999995114,19.803399999926693,-59.10389999978203,53.354099999802784",,Veterans_Health_Administration_Medical_Facilities.geojson
f4090ae7ec7e45f0a58fe0d57685c0dd,HostedbyHIFLD2,"Fri, 27 Mar 2020 23:14:27 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Formerly Used Defense Sites (FUDS) Program District Boundaries,Feature Service,"FUDS FY22 and IRM Data. Property and Project geospatial data. Interim Risk Management Data. FUDS Program Division and District Boundaries.

These boundaries depict FUDS Program Districts.","usace,fuds,geospatial,military,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",These boundaries depict FUDS Program Districts.,/Categories/GeoPlatform.gov/HIFLD,U.S. Army Corps of Engineers (USACE),"There are no usage constraints, although it is important to remember that these polygon data are based on preliminary findings and not all properties currently have polygon data available. DISCLAIMER - This data represents the results of data collection/processing for a specific U.S. Army Corps of Engineers (USACE) activity and is in no way to be considered comprehensive or to be used in any legal or official capacity as presented on this site. While the USACE has made a reasonable effort to insure the accuracy of the maps and associated data, it should be explicitly noted that USACE makes no warranty, representation or guaranty, either expressed or implied, as to the content, sequence, accuracy, timeliness or completeness of any of the data provided herein. The USACE, its officers, agents, employees, or servants shall assume no liability of any nature for any errors, omissions, or inaccuracies in the information provided regardless of how caused. The USACE, its officers, agents, employees or servants shall assume no liability for any decisions made or actions taken or not taken by the user of the maps and associated data in reliance upon any information or data furnished here. By using these maps and associated data the user does so entirely at their own risk and explicitly acknowledges that he/she is aware of and agrees to be bound by this disclaimer and agrees not to present any claim or demand of any nature against the USACE, its officers, agents, employees or servants in any forum whatsoever for any damages of any nature whatsoever that may result from or may be caused in any way by the use of the maps and associated data. For additional information on Formerly Used Defense Sites please contact the U.S. Army Corps of Engineers Public Affairs Office at (202) 528-4285.",en-us,https://services7.arcgis.com/n1YM8pTrFmm7L4hs/arcgis/rest/services/fuds/FeatureServer/9,public,custom,GeoPlatform ArcGIS Online,"-180,-90,180,90",,fuds.geojson
f47e9f3d03ca4d70b58ad66fa85c37a3,HostedbyHIFLD2,"Sun, 09 Feb 2020 15:46:18 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Isolated Danger Buoy Point (USACE IENC),Feature Service,"The USACE IENCs coverage area consists of 7,260 miles across 21 rivers primarily located in the Central United States. IENCs apply to inland waterways that are maintained for navigation by USACE for shallow-draft vessels (e.g., maintained at a depth of 9-14 feet, dependent upon the waterway project authorization). Generally, IENCs are produced for those commercially navigable waterways which the National Oceanic and Atmospheric Administration (NOAA) does not produce Electronic Navigational Charts (ENCs). However, Special Purpose IENCs may be produced in agreement with NOAA.
IENC POC: IENC_POC@usace.army.mil","USCG,USACE,IENC,HIFLD,Transportation - Water,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure","Used to mark small, isolated dangers where navigable water will be found in all directions around the marked danger.",,U.S. Army Corp Of Engineers (USACE),None (Public Domain Information),en-us,https://ienccloud.us/arcgis/rest/services/IENC_Feature_Classes/ISOLATED_DANGER_BUOY_POINT/MapServer/0,public,custom,GeoPlatform ArcGIS Online,"-178.28663635612912,16.526282052055993,-48.948869190001034,73.21565863149385",,ISOLATED_DANGER_BUOY_POINT.geojson
f4e62fe944cb489ab5131c25105348fe,HostedbyHIFLD2,"Wed, 14 Jun 2017 17:50:14 GMT","Tue, 08 Apr 2025 19:54:39 GMT",Travel Monitoring Analysis System (TMAS) Stations,Feature Service,"The Travel Monitoring Analysis System (TMAS) - Stations dataset was compiled on December 31, 2023 and was published on July 22, 2024 from the Federal Highway Administration (FHWA), and is part of the U.S. Department of Transportation (USDOT)/Bureau of Transportation Statistics (BTS) National Transportation Atlas Database (NTAD). Geospatial station data from the FHWA TMAS database contains latitude and longitude data from over 7,000 permanent (temporal data representing each time period) traffic monitoring sites in all 50 states plus DC. Data from these stations are submitted to FHWA every month and is a result of a long standing partnership between FHWA and the state DOTs.","NTAD,National Transportation Atlas Database,Roads,Highway,TMAS,Travel Monitoring Analysis System,TMG,Traffic Monitoring Guide,Station,Transportation Ground,FHWA,BTS,HIFLD,Feature Service,SDI,NSDI,Open Data,FGDC,Emergency Preparedness,Disaster Planning,Infrastructure",Data from Continuous Count Stations (CCS) are processed in the Travel Monitoring Analysis System (TMAS) to produce the monthly Traffic Volume Trends (TVT) report. TMAS is also used to process the vehicle classification data collected as part of each State's Travel Monitoring System (TMS).,"/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",Department of Transportation (DOT),This NTAD dataset is a work of the United States government as defined in 17 U.S.C. § 101 and as such are not protected by any U.S. copyrights. This work is available for unrestricted public use.,en-us,https://services.arcgis.com/xOi1kZaI0eWDREZv/arcgis/rest/services/NTAD_Travel_Monitoring_Analysis_System_Stations/FeatureServer/0,public,custom,Federal Highway Administration (FHWA),"-171.5,18.5,-67,71.5",,NTAD_Travel_Monitoring_Analysis_System_Stations.geojson
c9b7d6390da04bbd89618d96792bcb46,brent.myers6,"Tue, 25 Mar 2025 16:09:25 GMT","Tue, 25 Mar 2025 16:09:25 GMT",gii-cards,Image,,"gii,image,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
9460a87276a24be7a3aab4f01807df17,brent.myers6,"Tue, 25 Mar 2025 13:23:13 GMT","Tue, 25 Mar 2025 13:23:13 GMT",gii-11-3_cards,Image,,"gii,cards,image,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
69ce1cbfd67741378aa879809f437c41,brent.myers6,"Tue, 25 Mar 2025 13:22:41 GMT","Tue, 25 Mar 2025 13:22:41 GMT",GII_TipsAndGuides_header-2,Image,,"gii,11.3,header",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
4f7d164854bc44b7898dc1e0fb6ca054,brent.myers6,"Tue, 25 Mar 2025 00:48:18 GMT","Tue, 25 Mar 2025 00:48:18 GMT",Adding USGS hazards to web map,Image,,"usgs,icon,gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
edd00bfec1c145beb47c3dab36730e31,brent.myers6,"Tue, 25 Mar 2025 00:47:32 GMT","Tue, 25 Mar 2025 00:47:32 GMT",Understanding a Living Atlas,Image,,"living atlas,atlas,11.3,gii,icon",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
6b30b0fbde2e403097355992c8838d50,brent.myers6,"Tue, 25 Mar 2025 00:46:53 GMT","Tue, 25 Mar 2025 00:46:53 GMT",Creating a Web Map,Image,,"icon,gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
2c45a82020fa465086de0ff645cbd8f0,brent.myers6,"Tue, 25 Mar 2025 00:46:12 GMT","Tue, 25 Mar 2025 00:46:12 GMT",Navigating the GII,Image,,"GII,11.3,icon",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
f0e644262f6a49a4807fe5888c8ddcb6,brent.myers6,"Fri, 21 Mar 2025 20:34:08 GMT","Fri, 21 Mar 2025 20:34:08 GMT",ImgANDicon_InstApps-StoryMaps,Image,,"gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
4f2a6a913840414abd961f7c35233733,brent.myers6,"Fri, 21 Mar 2025 20:32:18 GMT","Fri, 21 Mar 2025 20:32:18 GMT",ImgANDicon_ExpBuilder,Image,,"gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
91de6a4f8c13475e88ff728781ea1afc,brent.myers6,"Fri, 21 Mar 2025 20:30:38 GMT","Fri, 21 Mar 2025 20:30:38 GMT",ImgANDicon_Pro-Python,Image,,"gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
663c494feb1d4724b4a6c1eeaa936176,brent.myers6,"Fri, 21 Mar 2025 20:27:23 GMT","Fri, 21 Mar 2025 20:27:23 GMT",storymapsANDinstantapps-white,Image,,"gii,icon,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
3525bbaa35d342af9aa6a5a10876f2ac,brent.myers6,"Fri, 21 Mar 2025 20:26:07 GMT","Fri, 21 Mar 2025 20:26:07 GMT",arcgis-proANDpython-white,Image,,"gii,image,icon,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
a589beb5adf24906b2f19ea52f5eecae,brent.myers6,"Fri, 21 Mar 2025 20:22:34 GMT","Fri, 21 Mar 2025 20:22:34 GMT",GII-placeholder,Image,,"gii,image,cards,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
